0010222_A	00011020_a	9
0010222_A	00006259_a	10
0010222_A	00008120_a	11
0010222_A	00002275_a	12
0010222_A	00001665_a	13
0010222_A	00007273_a	14
0010222_A	00012992_a	15
0010222_A	00002734_a	16
0010222_A	00004462_a	17
0010222_A	00004804_a	18
0010222_A	00007241_a	19
0010222_A	00001331_a	20
0010222_A	00013353_a	21
0011675_A	00012099_a	0
0011675_A	00009942_a	1
0011675_A	00008600_a	2
0011675_A	00011216_a	3
0011675_A	00001588_a	4
0011675_A	00002462_a	5
0011675_A	00013712_a	6
0011675_A	00012152_a	7
0011675_A	00001093_a	8
0011675_A	00012635_a	9
0011675_A	00012828_a	10
0011675_A	00006732_a	11
0011675_A	00000440_a	12
0011675_A	00008108_a	13
0011675_A	00007283_a	14
0011675_A	00012213_a	15
0011675_A	00008312_a	16
0011675_A	00009373_a	17
0011675_A	00013534_a	18
0011675_A	00002012_a	19
0011675_A	00000321_a	20
0011675_A	00010231_a	21
0014410_A	00014068_a	0
0014410_A	00011726_a	1
0014410_A	00007739_a	2
0014410_A	00008608_a	3
0014410_A	00001588_a	4
0014410_A	00001159_a	5
0014410_A	00013218_a	6
0014410_A	00004039_a	7
0014410_A	00003551_a	8
0014410_A	00000353_a	9
0014410_A	00004804_a	10
0014410_A	00008339_a	11
0014410_A	00008690_a	12
0014410_A	00010451_a	13
0014410_A	00003409_a	14
0014410_A	00010077_a	15
0014410_A	00000404_a	16
0014410_A	00006918_a	17
0014410_A	00002715_a	18
0014410_A	00010362_a	19
0014410_A	00012385_a	20
0014410_A	00001443_a	21
0014558_A	00012729_a	0
0014558_A	00010086_a	1
0014558_A	00007570_a	2
0014558_A	00010294_a	3
0014558_A	00002926_a	4
0014558_A	00000645_a	5
0014558_A	00010620_a	6
0014558_A	00002918_a	7
0014558_A	00005094_a	8
0014558_A	00005525_a	9
0014558_A	00010405_a	10
0014558_A	00003350_a	11
0014558_A	00000961_a	12
0014558_A	00000401_a	13
0014558_A	00003139_a	14
0014558_A	00000953_a	15
0014558_A	00012253_a	16
0014558_A	00009307_a	17
0014558_A	00012613_a	18
0014558_A	00007837_a	19
0014558_A	00005228_a	20
0014558_A	00008636_a	21
0019703_A	00013584_a	0
0019703_A	00001712_a	1
0019703_A	00012807_a	2
0019703_A	00003040_a	3
0019703_A	00003082_a	4
0019703_A	00012769_a	5
0019703_A	00003703_a	6
0019703_A	00008077_a	7
0019703_A	00010815_a	8
0019703_A	00008375_a	9
0019703_A	00002656_a	10
0019703_A	00001572_a	11
0019703_A	00007106_a	12
0019703_A	00011517_a	13
0019703_A	00010381_a	14
0019703_A	00002346_a	15
0019703_A	00005409_a	16
0019703_A	00005285_a	17
0019703_A	00011265_a	18
0019703_A	00009220_a	19
0019703_A	00001890_a	20
0019703_A	00003176_a	21
0023115_A	00002096_a	0
0023115_A	00002909_a	1
0023115_A	00001840_a	2
0023115_A	00010510_a	3
0023115_A	00013265_a	4
0023115_A	00002744_a	5
0023115_A	00010074_a	6
0023115_A	00001741_a	7
0023115_A	00004095_a	8
0023115_A	00006924_a	9
0023115_A	00004548_a	10
0023115_A	00001724_a	11
0023115_A	00012467_a	12
0023115_A	00005383_a	13
0023115_A	00012475_a	14
0023115_A	00001709_a	15
0023115_A	00012523_a	16
0023115_A	00009140_a	17
0023115_A	00012481_a	18
0023115_A	00001715_a	19
0023115_A	00001750_a	20
0023115_A	00012491_a	21
0027989_A	00007552_a	0
0027989_A	00006924_a	1
0027989_A	00004548_a	2
0027989_A	00001336_a	3
0027989_A	00007060_a	4
0027989_A	00004154_a	5
0027989_A	00004433_a	6
0027989_A	00013768_a	7
0027989_A	00013245_a	8
0027989_A	00004905_a	9
0027989_A	00005976_a	10
0027989_A	00010461_a	11
0027989_A	00001588_a	12
0027989_A	00001093_a	13
0027989_A	00007283_a	14
0027989_A	00008312_a	15
0027989_A	00000440_a	16
0027989_A	00013534_a	17
0027989_A	00002424_a	18
0027989_A	00009373_a	19
0027989_A	00011010_a	20
0027989_A	00002012_a	21
0028036_A	00007061_a	0
0028036_A	00006007_a	1
0028036_A	00012442_a	2
0028036_A	00008281_a	3
0028036_A	00000270_a	4
0028036_A	00009393_a	5
0028036_A	00005843_a	6
0028036_A	00001437_a	7
0028036_A	00008108_a	8
0028036_A	00012635_a	9
0028036_A	00006664_a	10
0028036_A	00005458_a	11
0028036_A	00001093_a	12
0028036_A	00012886_a	13
0028036_A	00003717_a	14
0028036_A	00012828_a	15
0028036_A	00006732_a	16
0028036_A	00002005_a	17
0028036_A	00000440_a	18
0028036_A	00012213_a	19
0028036_A	00000080_a	20
0028036_A	00004000_a	21
0028129_A	00000234_a	0
0028129_A	00009915_a	1
0028129_A	00001366_a	2
0028129_A	00008442_a	3
0028129_A	00011638_a	4
0028129_A	00010199_a	5
0028129_A	00002690_a	6
0028129_A	00006201_a	7
0028129_A	00002113_a	8
0028129_A	00007276_a	9
0028129_A	00013206_a	10
0028129_A	00003349_a	11
0028129_A	00000856_a	12
0028129_A	00006153_a	13
0028129_A	00008546_a	14
0028129_A	00013975_a	15
0028129_A	00011115_a	16
0028129_A	00003936_a	17
0028129_A	00005256_a	18
0028129_A	00007595_a	19
0028129_A	00002924_a	20
0028129_A	00002150_a	21
0029329_A	00010178_a	0
0029329_A	00011994_a	1
0029329_A	00008600_a	2
0029329_A	00002085_a	3
0029329_A	00009413_a	4
0029329_A	00011872_a	5
0029329_A	00008876_a	6
0029329_A	00013591_a	7
0029329_A	00010933_a	8
0029329_A	00006365_a	9
0029329_A	00005563_a	10
0029329_A	00001225_a	11
0029329_A	00007669_a	12
0029329_A	00012709_a	13
0029329_A	00000591_a	14
0029329_A	00002888_a	15
0029329_A	00005627_a	16
0029329_A	00006379_a	17
0029329_A	00013047_a	18
0029329_A	00003349_a	19
0029329_A	00008450_a	20
0029329_A	00001301_a	21
0029825_A	00006303_a	0
0029825_A	00001332_a	1
0029825_A	00010246_a	2
0029825_A	00000819_a	3
0029825_A	00014003_a	4
0029825_A	00007556_a	5
0029825_A	00004548_a	6
0029825_A	00000443_a	7
0029825_A	00013651_a	8
0029825_A	00010532_a	9
0029825_A	00008099_a	10
0029825_A	00006924_a	11
0029825_A	00010169_a	12
0029825_A	00002842_a	13
0029825_A	00002737_a	14
0029825_A	00012987_a	15
0029825_A	00010936_a	16
0029825_A	00008035_a	17
0029825_A	00000914_a	18
0029825_A	00000915_a	19
0029825_A	00010937_a	20
0029825_A	00000917_a	21
0030407_A	00010744_a	0
0030407_A	00000451_a	1
0030407_A	00011110_a	2
0030407_A	00008990_a	3
0030407_A	00002762_a	4
0030407_A	00010620_a	5
0030407_A	00003244_a	6
0030407_A	00003655_a	7
0030407_A	00000626_a	8
0030407_A	00006971_a	9
0030407_A	00001335_a	10
0030407_A	00001085_a	11
0030407_A	00002396_a	12
0030407_A	00014046_a	13
0030407_A	00013578_a	14
0030407_A	00010649_a	15
0030407_A	00010995_a	16
0030407_A	00003929_a	17
0030407_A	00000703_a	18
0030407_A	00005611_a	19
0030407_A	00010655_a	20
0030407_A	00009572_a	21
0031325_A	00004798_a	0
0031325_A	00004925_a	1
0031325_A	00001800_a	2
0031325_A	00004641_a	3
0031325_A	00000353_a	4
0031325_A	00008960_a	5
0031325_A	00011250_a	6
0031325_A	00006667_a	7
0031325_A	00008805_a	8
0031325_A	00011089_a	9
0031325_A	00013151_a	10
0031325_A	00004194_a	11
0031325_A	00012486_a	12
0031325_A	00000347_a	13
0031325_A	00005298_a	14
0031325_A	00004433_a	15
0031325_A	00000086_a	16
0031325_A	00002755_a	17
0031325_A	00005788_a	18
0031325_A	00005310_a	19
0031325_A	00000874_a	20
0031325_A	00001971_a	21
0033971_A	00011816_a	0
0033971_A	00006924_a	1
0033971_A	00004548_a	2
0033971_A	00010461_a	3
0033971_A	00010981_a	4
0033971_A	00004911_a	5
0033971_A	00006561_a	6
0033971_A	00006554_a	7
0033971_A	00011180_a	8
0033971_A	00010228_a	9
0033971_A	00010484_a	10
0033971_A	00009668_a	11
0033971_A	00006528_a	12
0033971_A	00006523_a	13
0033971_A	00001098_a	14
0033971_A	00002868_a	15
0033971_A	00004538_a	16
0033971_A	00006521_a	17
0033971_A	00010483_a	18
0033971_A	00006519_a	19
0033971_A	00006510_a	20
0033971_A	00013530_a	21
0034004_A	00000534_a	0
0034004_A	00002441_a	1
0034004_A	00003089_a	2
0034004_A	00011919_a	3
0034004_A	00007738_a	4
0034004_A	00006210_a	5
0034004_A	00007921_a	6
0034004_A	00011046_a	7
0034004_A	00007568_a	8
0034004_A	00004045_a	9
0034004_A	00013162_a	10
0034004_A	00004095_a	11
0034004_A	00006690_a	12
0034004_A	00002240_a	13
0034004_A	00004749_a	14
0034004_A	00000832_a	15
0034004_A	00000158_a	16
0034004_A	00007973_a	17
0034004_A	00001220_a	18
0034004_A	00010445_a	19
0034004_A	00009725_a	20
0034004_A	00009626_a	21
0041167_A	00006554_a	0
0041167_A	00012186_a	1
0041167_A	00004826_a	2
0041167_A	00005836_a	3
0041167_A	00012260_a	4
0041167_A	00007739_a	5
0041167_A	00013245_a	6
0041167_A	00004749_a	7
0041167_A	00011023_a	8
0041167_A	00001092_a	9
0041167_A	00004681_a	10
0041167_A	00008458_a	11
0041167_A	00008690_a	12
0041167_A	00000683_a	13
0041167_A	00012725_a	14
0041167_A	00009437_a	15
0041167_A	00002215_a	16
0041167_A	00004058_a	17
0041167_A	00013047_a	18
0041167_A	00013804_a	19
0041167_A	00011089_a	20
0041167_A	00004433_a	21
0047938_A	00008125_a	0
0047938_A	00007088_a	1
0047938_A	00002898_a	2
0047938_A	00004139_a	3
0047938_A	00010616_a	4
0047938_A	00000494_a	5
0047938_A	00005649_a	6
0047938_A	00006930_a	7
0047938_A	00001212_a	8
0047938_A	00002767_a	9
0047938_A	00010972_a	10
0047938_A	00013482_a	11
0047938_A	00004213_a	12
0047938_A	00005802_a	13
0047938_A	00010649_a	14
0047938_A	00009982_a	15
0047938_A	00012687_a	16
0047938_A	00003301_a	17
0047938_A	00000715_a	18
0047938_A	00001014_a	19
0047938_A	00012033_a	20
0047938_A	00013136_a	21
0052905_A	00007467_a	0
0052905_A	00008290_a	1
0052905_A	00012099_a	2
0052905_A	00006259_a	3
0052905_A	00011700_a	4
0052905_A	00001159_a	5
0052905_A	00004660_a	6
0052905_A	00011305_a	7
0052905_A	00000425_a	8
0052905_A	00000124_a	9
0052905_A	00003595_a	10
0052905_A	00006261_a	11
0052905_A	00006924_a	12
0052905_A	00002096_a	13
0052905_A	00012725_a	14
0052905_A	00004548_a	15
0052905_A	00010859_a	16
0052905_A	00006015_a	17
0052905_A	00010074_a	18
0052905_A	00012808_a	19
0052905_A	00014095_a	20
0052905_A	00004804_a	21
0001789_A	00013161_a	0
0001789_A	00007276_a	1
0001789_A	00012631_a	2
0001789_A	00004218_a	3
0001789_A	00007870_a	4
0001789_A	00002085_a	5
0001789_A	00004727_a	6
0001789_A	00007241_a	7
0001789_A	00003838_a	8
0001789_A	00008557_a	9
0001789_A	00006741_a	10
0001789_A	00010996_a	11
0001789_A	00003066_a	12
0001789_A	00009932_a	13
0001789_A	00012327_a	14
0001789_A	00010692_a	15
0001789_A	00000760_a	16
0001789_A	00012425_a	17
0001789_A	00012191_a	18
0001789_A	00014071_a	19
0001789_A	00002322_a	20
0001789_A	00000948_a	21
0007402_A	00012449_a	0
0007402_A	00002118_a	1
0007402_A	00005908_a	2
0007402_A	00007273_a	3
0007402_A	00005089_a	4
0007402_A	00012598_a	5
0007402_A	00003946_a	6
0007402_A	00008557_a	7
0007402_A	00010018_a	8
0007402_A	00000413_a	9
0007402_A	00007115_a	10
0007402_A	00007870_a	11
0007402_A	00006897_a	12
0007402_A	00006892_a	13
0007402_A	00005689_a	14
0007402_A	00008321_a	15
0007402_A	00010846_a	16
0007402_A	00004936_a	17
0007402_A	00002096_a	18
0007402_A	00012545_a	19
0007402_A	00013353_a	20
0007402_A	00001331_a	21
0007800_A	00000450_a	0
0007800_A	00012449_a	1
0007800_A	00004986_a	2
0007800_A	00009427_a	3
0007800_A	00003917_a	4
0007800_A	00006411_a	5
0007800_A	00011220_a	6
0007800_A	00001625_a	7
0007800_A	00013527_a	8
0007800_A	00005835_a	9
0007800_A	00000175_a	10
0007800_A	00013047_a	11
0007800_A	00012327_a	12
0007800_A	00010107_a	13
0007800_A	00001117_a	14
0007800_A	00003958_a	15
0007800_A	00008669_a	16
0007800_A	00008092_a	17
0007800_A	00010972_a	18
0007800_A	00001765_a	19
0007800_A	00012503_a	20
0007800_A	00002493_a	21
0028962_A	00014069_a	0
0028962_A	00012547_a	1
0028962_A	00002263_a	2
0028962_A	00008983_a	3
0028962_A	00002863_a	4
0028962_A	00007851_a	5
0028962_A	00008600_a	6
0028962_A	00005472_a	7
0028962_A	00005428_a	8
0028962_A	00004545_a	9
0028962_A	00003820_a	10
0028962_A	00008754_a	11
0028962_A	00007695_a	12
0028962_A	00006939_a	13
0028962_A	00006201_a	14
0028962_A	00004435_a	15
0028962_A	00003603_a	16
0028962_A	00005521_a	17
0028962_A	00000483_a	18
0028962_A	00010802_a	19
0028962_A	00005791_a	20
0028962_A	00008179_a	21
0042685_A	00010175_a	0
0042685_A	00008661_a	1
0042685_A	00011020_a	2
0042685_A	00004936_a	3
0042685_A	00012545_a	4
0042685_A	00013353_a	5
0042685_A	00001331_a	6
0042685_A	00012397_a	7
0042685_A	00001933_a	8
0042685_A	00004949_a	9
0042685_A	00004945_a	10
0042685_A	00001938_a	11
0042685_A	00001974_a	12
0042685_A	00011472_a	13
0042685_A	00011470_a	14
0042685_A	00004941_a	15
0042685_A	00011474_a	16
0042685_A	00011481_a	17
0042685_A	00004954_a	18
0042685_A	00011467_a	19
0042685_A	00011505_a	20
0042685_A	00011509_a	21
0045811_A	00006957_a	0
0045811_A	00002295_a	1
0045811_A	00003209_a	2
0045811_A	00008250_a	3
0045811_A	00006024_a	4
0045811_A	00006445_a	5
0045811_A	00001397_a	6
0045811_A	00001885_a	7
0045811_A	00003525_a	8
0045811_A	00003796_a	9
0045811_A	00012525_a	10
0045811_A	00002178_a	11
0045811_A	00002303_a	12
0045811_A	00003730_a	13
0045811_A	00001248_a	14
0045811_A	00007876_a	15
0045811_A	00012603_a	16
0045811_A	00005336_a	17
0045811_A	00012187_a	18
0045811_A	00012243_a	19
0045811_A	00003188_a	20
0045811_A	00012345_a	21
0050115_A	00002295_a	0
0050115_A	00006024_a	1
0050115_A	00012082_a	2
0050115_A	00001150_a	3
0050115_A	00002329_a	4
0050115_A	00000279_a	5
0050115_A	00003525_a	6
0050115_A	00012178_a	7
0050115_A	00002880_a	8
0050115_A	00011368_a	9
0050115_A	00003067_a	10
0050115_A	00011469_a	11
0050115_A	00002587_a	12
0050115_A	00008120_a	13
0050115_A	00011696_a	14
0050115_A	00007398_a	15
0050115_A	00008557_a	16
0050115_A	00001239_a	17
0050115_A	00013593_a	18
0050115_A	00011089_a	19
0050115_A	00000683_a	20
0050115_A	00000093_a	21
0000013_A	00005461_a	0
0000013_A	00012159_a	1
0000013_A	00010257_a	2
0000013_A	00001872_a	3
0000013_A	00007524_a	4
0000013_A	00006684_a	5
0000013_A	00007196_a	6
0000013_A	00001395_a	7
0000013_A	00010936_a	8
0000013_A	00006427_a	9
0000013_A	00006426_a	10
0000013_A	00001388_a	11
0000013_A	00008689_a	12
0000013_A	00012902_a	13
0000013_A	00012904_a	14
0000013_A	00010918_a	15
0000013_A	00010937_a	16
0000013_A	00001378_a	17
0000013_A	00012911_a	18
0000013_A	00007676_a	19
0000013_A	00001373_a	20
0000013_A	00001371_a	21
0001339_A	00006905_a	0
0001339_A	00002871_a	1
0001339_A	00007886_a	2
0001339_A	00005859_a	3
0001339_A	00012867_a	4
0001339_A	00003284_a	5
0001339_A	00011295_a	6
0001339_A	00004419_a	7
0001339_A	00002318_a	8
0001339_A	00000553_a	9
0001339_A	00004622_a	10
0001339_A	00000664_a	11
0001339_A	00013352_a	12
0001339_A	00004147_a	13
0001339_A	00004573_a	14
0001339_A	00013325_a	15
0001339_A	00012094_a	16
0001339_A	00012985_a	17
0001339_A	00008305_a	18
0001339_A	00012106_a	19
0001339_A	00007985_a	20
0001339_A	00012013_a	21
0001782_A	00002096_a	0
0001782_A	00002183_a	1
0001782_A	00005245_a	2
0001782_A	00009221_a	3
0001782_A	00010074_a	4
0001782_A	00008434_a	5
0001782_A	00010537_a	6
0001782_A	00001265_a	7
0001782_A	00013827_a	8
0001782_A	00005441_a	9
0001782_A	00002707_a	10
0001782_A	00007274_a	11
0001782_A	00000532_a	12
0001782_A	00001331_a	13
0001782_A	00001093_a	14
0001782_A	00006732_a	15
0001782_A	00008108_a	16
0001782_A	00007283_a	17
0001782_A	00002332_a	18
0001782_A	00008312_a	19
0001782_A	00013534_a	20
0001782_A	00011010_a	21
0004313_A	00001884_a	0
0004313_A	00013913_a	1
0004313_A	00013957_a	2
0004313_A	00006515_a	3
0004313_A	00012857_a	4
0004313_A	00010376_a	5
0004313_A	00010901_a	6
0004313_A	00006967_a	7
0004313_A	00000954_a	8
0004313_A	00004681_a	9
0004313_A	00011606_a	10
0004313_A	00004911_a	11
0004313_A	00000159_a	12
0004313_A	00013874_a	13
0004313_A	00005796_a	14
0004313_A	00001017_a	15
0004313_A	00002096_a	16
0004313_A	00010074_a	17
0004313_A	00009194_a	18
0004313_A	00000940_a	19
0004313_A	00013963_a	20
0004313_A	00005846_a	21
0004730_A	00008763_a	0
0004730_A	00012961_a	1
0004730_A	00010240_a	2
0004730_A	00001429_a	3
0004730_A	00005079_a	4
0004730_A	00002561_a	5
0004730_A	00012522_a	6
0004730_A	00012065_a	7
0004730_A	00013136_a	8
0004730_A	00008190_a	9
0004730_A	00000499_a	10
0004730_A	00007550_a	11
0004730_A	00009862_a	12
0004730_A	00007392_a	13
0004730_A	00010980_a	14
0004730_A	00011568_a	15
0004730_A	00011210_a	16
0004730_A	00011962_a	17
0004730_A	00000134_a	18
0004730_A	00003193_a	19
0004730_A	00010439_a	20
0004730_A	00002668_a	21
0005427_A	00011628_a	0
0005427_A	00007128_a	1
0005427_A	00007304_a	2
0005427_A	00007466_a	3
0005427_A	00001660_a	4
0005427_A	00001611_a	5
0005427_A	00012136_a	6
0005427_A	00002619_a	7
0005427_A	00012271_a	8
0005427_A	00005801_a	9
0005427_A	00012307_a	10
0005427_A	00007491_a	11
0005427_A	00008340_a	12
0005427_A	00004906_a	13
0005427_A	00002171_a	14
0005427_A	00005042_a	15
0005427_A	00007224_a	16
0005427_A	00009196_a	17
0005427_A	00006459_a	18
0005427_A	00005245_a	19
0005427_A	00000380_a	20
0005427_A	00003560_a	21
0006346_A	00000224_a	0
0006346_A	00008911_a	1
0006346_A	00013578_a	2
0006346_A	00006565_a	3
0006346_A	00006968_a	4
0006346_A	00009899_a	5
0006346_A	00010216_a	6
0006346_A	00003236_a	7
0006346_A	00000519_a	8
0006346_A	00012632_a	9
0006346_A	00010714_a	10
0006346_A	00010379_a	11
0006346_A	00005083_a	12
0006346_A	00006930_a	13
0006346_A	00010008_a	14
0006346_A	00003390_a	15
0006346_A	00006428_a	16
0006346_A	00003241_a	17
0006346_A	00008674_a	18
0006346_A	00000776_a	19
0006346_A	00013547_a	20
0006346_A	00002552_a	21
0006590_A	00007877_a	0
0006590_A	00004647_a	1
0006590_A	00003974_a	2
0006590_A	00002362_a	3
0006590_A	00011291_a	4
0006590_A	00005774_a	5
0006590_A	00001020_a	6
0006590_A	00011880_a	7
0006590_A	00009105_a	8
0006590_A	00010288_a	9
0006590_A	00000838_a	10
0006590_A	00008036_a	11
0006590_A	00010807_a	12
0006590_A	00012984_a	13
0006590_A	00010046_a	14
0006590_A	00003038_a	15
0006590_A	00008585_a	16
0006590_A	00003520_a	17
0006590_A	00010905_a	18
0006590_A	00010194_a	19
0006590_A	00009457_a	20
0006590_A	00006479_a	21
0010767_A	00008365_a	0
0010767_A	00012285_a	1
0010767_A	00002283_a	2
0010767_A	00011201_a	3
0010767_A	00011933_a	4
0010767_A	00010113_a	5
0010767_A	00006118_a	6
0010767_A	00001016_a	7
0010767_A	00004393_a	8
0010767_A	00001475_a	9
0010767_A	00005852_a	10
0010767_A	00004813_a	11
0010767_A	00013750_a	12
0010767_A	00002596_a	13
0010767_A	00000665_a	14
0010767_A	00010202_a	15
0010767_A	00002096_a	16
0010767_A	00010074_a	17
0010767_A	00001331_a	18
0010767_A	00007038_a	19
0010767_A	00013867_a	20
0010767_A	00004081_a	21
0012737_A	00005483_a	0
0012737_A	00011933_a	1
0012737_A	00002096_a	2
0012737_A	00010074_a	3
0012737_A	00011628_a	4
0012737_A	00009460_a	5
0012737_A	00003192_a	6
0012737_A	00007290_a	7
0012737_A	00000159_a	8
0012737_A	00004936_a	9
0012737_A	00001331_a	10
0012737_A	00008312_a	11
0012737_A	00001093_a	12
0012737_A	00001565_a	13
0012737_A	00004832_a	14
0012737_A	00012367_a	15
0012737_A	00004836_a	16
0012737_A	00013070_a	17
0012737_A	00004221_a	18
0012737_A	00003302_a	19
0012737_A	00013778_a	20
0012737_A	00004855_a	21
0012782_A	00005832_a	0
0012782_A	00012727_a	1
0012782_A	00009371_a	2
0012782_A	00006436_a	3
0012782_A	00013306_a	4
0012782_A	00010678_a	5
0012782_A	00004548_a	6
0012782_A	00006924_a	7
0012782_A	00002829_a	8
0012782_A	00004730_a	9
0012782_A	00001910_a	10
0012782_A	00013778_a	11
0012782_A	00013445_a	12
0012782_A	00012973_a	13
0012782_A	00003059_a	14
0012782_A	00001893_a	15
0012782_A	00002709_a	16
0012782_A	00001891_a	17
0012782_A	00008529_a	18
0012782_A	00009003_a	19
0012782_A	00006414_a	20
0012782_A	00004389_a	21
0013243_A	00002096_a	0
0013243_A	00004647_a	1
0013243_A	00002362_a	2
0013243_A	00011291_a	3
0013243_A	00005774_a	4
0013243_A	00001020_a	5
0013243_A	00011880_a	6
0013243_A	00009105_a	7
0013243_A	00010288_a	8
0013243_A	00003974_a	9
0013243_A	00000838_a	10
0013243_A	00010074_a	11
0013243_A	00010046_a	12
0013243_A	00010807_a	13
0013243_A	00008036_a	14
0013243_A	00003038_a	15
0013243_A	00012984_a	16
0013243_A	00008585_a	17
0013243_A	00003520_a	18
0013243_A	00010194_a	19
0013243_A	00010905_a	20
0013243_A	00000598_a	21
0013282_A	00008108_a	0
0013282_A	00012828_a	1
0013282_A	00012635_a	2
0013282_A	00005458_a	3
0013282_A	00001093_a	4
0013282_A	00006732_a	5
0013282_A	00011841_a	6
0013282_A	00009824_a	7
0013282_A	00000440_a	8
0013282_A	00007965_a	9
